;ip;network;network_name;country;city;lat;lon;browser;browser_version;os_family;os_version;mobile
1201;213.87.129.138;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1202;185.79.102.49;185.79.102.0/24;RU_MAXMNT_NAT_POOL_2;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1203;213.87.148.55;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1204;213.87.159.219;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1205;95.131.147.9;95.131.146.0/23;LEALTA-BB;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1206;213.87.152.174;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1207;185.79.102.75;185.79.102.0/24;RU_MAXMNT_NAT_POOL_2;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1208;213.87.157.130;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1209;213.87.130.157;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1210;185.79.102.38;185.79.102.0/24;RU_MAXMNT_NAT_POOL_2;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1211;213.87.139.166;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1212;213.87.131.254;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1213;213.87.149.212;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1214;185.79.102.170;185.79.102.0/24;RU_MAXMNT_NAT_POOL_2;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1215;95.131.147.5;95.131.146.0/23;LEALTA-BB;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1216;213.87.163.218;213.87.160.0/22;MTSGPRS-4;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1217;213.87.130.255;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1218;213.87.163.112;213.87.160.0/22;MTSGPRS-4;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1219;213.87.136.88;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1220;213.87.161.125;213.87.160.0/22;MTSGPRS-4;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1221;213.87.162.4;213.87.160.0/22;MTSGPRS-4;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1222;95.131.147.13;95.131.146.0/23;LEALTA-BB;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1223;213.87.161.189;213.87.160.0/22;MTSGPRS-4;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1224;188.254.60.29;188.254.48.0/20;BROADBAND_INTERNET_ACCESS;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1225;213.87.158.47;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1226;213.87.162.248;213.87.160.0/22;MTSGPRS-4;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1227;95.131.147.0;95.131.146.0/23;LEALTA-BB;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1228;213.87.133.3;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1229;213.87.156.100;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1230;213.87.139.6;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1231;213.87.150.124;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1232;213.87.150.146;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1233;213.87.160.122;213.87.160.0/22;MTSGPRS-4;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1234;213.87.131.213;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1235;213.87.135.41;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1236;213.87.159.24;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1237;213.87.134.3;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1238;213.87.160.26;213.87.160.0/22;MTSGPRS-4;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1239;185.79.102.130;185.79.102.0/24;RU_MAXMNT_NAT_POOL_2;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1240;185.79.102.60;185.79.102.0/24;RU_MAXMNT_NAT_POOL_2;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1241;213.87.128.169;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1242;213.87.129.95;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1243;213.87.160.201;213.87.160.0/22;MTSGPRS-4;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1244;213.87.147.73;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1245;213.87.137.49;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1246;213.87.147.122;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1247;95.131.147.6;95.131.146.0/23;LEALTA-BB;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1248;213.87.161.99;213.87.160.0/22;MTSGPRS-4;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1249;213.87.149.118;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1250;213.87.156.96;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1251;213.87.132.174;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1252;213.87.136.199;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1253;185.79.102.83;185.79.102.0/24;RU_MAXMNT_NAT_POOL_2;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1254;213.87.135.38;213.87.128.0/19;MTSGPRS-3;Russia;Moscow;55.75222;37.61556;Chrome Mobile; 44.0.2403;Android;5.1;True
1255;217.118.83.166;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 68.0.3440;Android;7.1.2;True
1256;217.118.83.235;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 68.0.3440;Android;7.1.2;True
1257;217.118.83.209;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 68.0.3440;Android;7.1.2;True
1258;217.118.83.161;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 68.0.3440;Android;7.1.2;True
1259;217.118.83.252;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 68.0.3440;Android;7.1.2;True
1260;217.118.83.179;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 68.0.3440;Android;7.1.2;True
1261;217.118.83.192;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1262;37.208.120.59;37.208.120.0/22;MGN-COMSTAR;Russia;Magnitogorsk;53.41861;59.04722;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1263;217.118.83.169;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1264;217.118.83.221;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1265;217.118.83.140;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1266;217.118.83.211;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1267;176.226.214.126;176.226.192.0/18;INTERSV-NET-37;Russia;Kurgan;55.45;65.33333;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1268;217.118.83.183;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1269;217.118.83.217;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1270;217.118.83.193;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1271;217.118.83.229;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1272;217.118.83.240;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1273;217.118.83.141;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1274;31.162.228.190;31.162.224.0/19;USI_ADSL_USERS;Russia;Chelyabinsk;55.15402;61.42915;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1275;188.18.229.43;188.18.224.0/20;USI_ADSL_USERS;Russia;Miass;55.045;60.10833;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1276;94.51.12.190;94.51.0.0/19;USI_ADSL_USERS;Russia;Chelyabinsk;55.15402;61.42915;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1277;217.118.83.186;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1278;217.118.83.174;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 67.0.3396;Android;7.1.2;True
1279;31.163.21.50;31.163.0.0/19;USI_ADSL_USERS;Russia;Yemanzhelinsk;54.75472;61.32083;Chrome Mobile; 66.0.3359;Android;7.1.2;True
1280;188.19.41.129;188.19.32.0/20;USI_ADSL_USERS;Russia;Chelyabinsk;55.15402;61.42915;Chrome Mobile; 66.0.3359;Android;7.1.2;True
1281;217.118.83.154;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 66.0.3359;Android;7.1.2;True
1282;217.118.83.250;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 66.0.3359;Android;7.1.2;True
1283;5.141.150.204;5.141.0.0/16;USI_ADSL_USERS;Russia;Chelyabinsk;55.15402;61.42915;Chrome Mobile; 66.0.3359;Android;7.1.2;True
1284;94.51.60.76;94.51.32.0/19;USI_ADSL_USERS;Russia;Chelyabinsk;55.15402;61.42915;Chrome Mobile; 66.0.3359;Android;7.1.2;True
1285;92.43.188.58;92.43.188.0/23;MKS-CHEL-CUSTOMERS-NET;Russia;Chelyabinsk;55.15402;61.42915;Chrome Mobile; 66.0.3359;Android;7.1.2;True
1286;217.118.83.151;217.118.80.0/22;BEEWLAN1;Russia;Perm;58.01046;56.25017;Chrome Mobile; 65.0.3325;Android;7.1.2;True
1287;94.51.55.2;94.51.32.0/19;USI_ADSL_USERS;Russia;Chelyabinsk;55.15402;61.42915;Chrome Mobile; 65.0.3325;Android;7.1.2;True
1288;188.19.45.129;188.19.32.0/20;USI_ADSL_USERS;Russia;Chelyabinsk;55.15402;61.42915;Chrome Mobile; 65.0.3325;Android;7.1.2;True
1289;5.77.28.203;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 68.0.3440;Android;6.0.1;True
1290;5.77.29.13;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 68.0.3440;Android;6.0.1;True
1291;95.188.138.29;95.188.128.0/18;WEBSTREAM;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 68.0.3440;Android;6.0.1;True
1292;5.77.28.32;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 68.0.3440;Android;6.0.1;True
1293;95.188.209.255;95.188.208.0/20;WEBSTREAM;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 67.0.3396;Android;6.0.1;True
1294;5.77.29.46;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 67.0.3396;Android;6.0.1;True
1295;5.77.29.43;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 67.0.3396;Android;6.0.1;True
1296;5.77.28.230;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1297;95.188.214.202;95.188.208.0/20;WEBSTREAM;Russia;;60.0;100.0;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1298;5.77.29.71;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1299;5.77.28.183;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1300;5.77.28.140;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1301;5.77.28.164;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1302;5.77.29.30;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1303;5.77.28.72;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1304;37.29.41.150;37.29.41.0/24;MF-DV-37-29-41-0;Russia;Yakutsk;62.03389;129.73306;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1305;5.77.28.170;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1306;85.26.241.203;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1307;5.77.29.92;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1308;5.77.28.33;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 66.0.3359;Android;6.0.1;True
1309;5.77.29.7;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 65.0.3325;Android;6.0.1;True
1310;5.77.28.254;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 65.0.3325;Android;6.0.1;True
1311;5.77.29.51;5.77.24.0/21;RU-BICNET;Russia;Ulan-Ude;51.82721;107.60627;Chrome Mobile; 65.0.3325;Android;6.0.1;True
1312;37.29.40.140;37.29.40.0/24;MF-DV-37-29-40-0;Russia;Yakutsk;62.03389;129.73306;Chrome Mobile; 65.0.3325;Android;6.0.1;True
1313;95.188.215.59;95.188.208.0/20;WEBSTREAM;Russia;;60.0;100.0;Chrome Mobile; 65.0.3325;Android;6.0.1;True
1314;31.23.202.209;31.23.128.0/17;Macroregional_South;Russia;Rostov-on-Don;47.23135;39.72328;Chrome; 65.0.3325;Mac OS X;10.11.6;False
1315;31.23.163.58;31.23.128.0/17;Macroregional_South;Russia;Rostov-on-Don;47.23135;39.72328;Chrome; 65.0.3325;Mac OS X;10.11.6;False
1316;87.117.48.40;87.117.48.0/20;Macroregional_South;Russia;Rostov-on-Don;47.23135;39.72328;Chrome; 65.0.3325;Mac OS X;10.11.6;False
1317;85.26.241.0;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1318;85.26.241.0;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1319;37.29.88.118;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1320;37.29.88.118;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1321;37.29.88.167;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1322;37.29.88.167;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1323;37.29.88.167;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1324;37.29.88.167;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1325;37.29.88.167;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1326;37.29.88.167;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1327;37.29.88.161;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1328;37.29.88.161;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1329;37.29.88.161;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1330;37.29.88.161;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1331;37.29.88.161;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1332;37.29.88.157;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1333;37.29.88.157;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1334;37.29.88.157;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1335;37.29.88.157;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1336;85.26.241.15;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1337;85.26.241.15;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1338;85.26.241.15;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1339;85.26.241.15;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1340;85.26.241.15;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1341;85.26.241.15;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1342;85.26.241.15;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1343;85.26.241.15;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1344;85.26.241.15;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1345;85.26.241.189;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1346;85.26.241.189;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1347;85.26.241.189;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1348;85.26.241.189;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1349;85.26.241.189;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1350;85.26.241.189;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1351;85.26.241.189;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1352;85.26.241.189;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1353;85.26.241.189;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1354;85.26.241.111;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1355;85.26.241.111;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1356;85.26.241.111;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1357;85.26.241.111;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1358;85.26.241.111;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1359;85.26.241.111;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1360;85.26.241.111;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1361;85.26.241.111;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1362;85.26.241.111;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1363;85.26.241.111;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1364;85.26.241.158;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1365;85.26.241.158;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1366;37.29.88.116;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1367;37.29.88.116;37.29.88.0/24;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1368;85.26.241.96;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1369;85.26.241.96;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1370;85.26.241.161;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1371;85.26.241.161;85.26.240.0/22;MF-DV;Russia;Khabarovsk;48.48272;135.08379;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1372;31.23.66.184;31.23.0.0/17;Macroregional_South;Russia;Shakhty;47.70911;40.21443;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1373;31.23.66.184;31.23.0.0/17;Macroregional_South;Russia;Shakhty;47.70911;40.21443;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1374;31.23.154.232;31.23.128.0/17;Macroregional_South;Russia;Rostov-on-Don;47.23135;39.72328;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1375;37.29.41.249;37.29.41.0/24;MF-DV-37-29-41-0;Russia;Yakutsk;62.03389;129.73306;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1376;37.29.41.249;37.29.41.0/24;MF-DV-37-29-41-0;Russia;Yakutsk;62.03389;129.73306;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1377;37.29.41.249;37.29.41.0/24;MF-DV-37-29-41-0;Russia;Yakutsk;62.03389;129.73306;Chrome; 65.0.3325;Mac OS X;10.13.4;False
1378;37.29.41.249;37.29.41.0/24;MF-DV-37-29-41-0;Russia;Yakutsk;62.03389;129.73306;Chrome; 65.0.3325;Mac OS X;10.13.4;False
